Accuracy,Balanced Accuracy,MCC,F1_macro,F1_weighted,seed,split,method,coverage,kept_rows,selected_features,synthetic_rows,retained_trees,mean_tree_purity,inner_score,train_time,n_estimators,max_depth,min_samples_leaf,max_features,purity_threshold
0.8137019230769231,0.3195108376392708,0.5527081974395969,0.23383157756661266,0.8281948839339939,4,extrapolation,drf_de_margin,0.08,2496,18,13720,65,0.5748689508752852,0.3242703880959669,31.020021438598633,65,10,3,0.4717664023172599,0.38464380515999774
0.8282051282051283,0.32602346798856424,0.5941441909605282,0.24593416020899392,0.8383791464579937,4,extrapolation,drf_de_margin,0.1,3120,18,13720,65,0.5748689508752852,0.3242703880959669,31.020021438598633,65,10,3,0.4717664023172599,0.38464380515999774
0.8301282051282052,0.30635598990420143,0.659320893876794,0.2530176764291918,0.8228075298570644,4,extrapolation,drf_de_margin,0.2,6240,18,13720,65,0.5748689508752852,0.3242703880959669,31.020021438598633,65,10,3,0.4717664023172599,0.38464380515999774
0.8088675213675214,0.27495726687030575,0.6438963482029705,0.23833339538112996,0.7978818669235701,4,extrapolation,drf_de_margin,0.3,9360,18,13720,65,0.5748689508752852,0.3242703880959669,31.020021438598633,65,10,3,0.4717664023172599,0.38464380515999774
0.7919871794871794,0.2580332011324985,0.6168118787398786,0.2280098891549428,0.780138608476952,4,extrapolation,drf_de_margin,0.4,12480,18,13720,65,0.5748689508752852,0.3242703880959669,31.020021438598633,65,10,3,0.4717664023172599,0.38464380515999774
0.759102564102564,0.2484210400399636,0.5727670308653879,0.22027026954740378,0.7443875078306098,4,extrapolation,drf_de_margin,0.5,15600,18,13720,65,0.5748689508752852,0.3242703880959669,31.020021438598633,65,10,3,0.4717664023172599,0.38464380515999774
0.6132051282051282,0.21632742243433592,0.4172510294840713,0.18747672337683682,0.6130617517680392,4,extrapolation,drf_de_full,1.0,31200,18,13720,65,0.5748689508752852,0.3242703880959669,31.020021438598633,65,10,3,0.4717664023172599,0.38464380515999774
0.7875,0.3181818181818182,0.44022434769227164,0.2441860465116279,0.805813953488372,5,interpolation,drf_de_margin,0.01,80,18,13720,24,0.5120242859683399,0.37937215354234133,32.90273356437683,69,8,4,0.6899492189394149,0.6455013032387157
0.89375,0.3264840182648402,0.4476354288861486,0.24740484429065743,0.9030276816608996,5,interpolation,drf_de_margin,0.02,160,18,13720,24,0.5120242859683399,0.37937215354234133,32.90273356437683,69,8,4,0.6899492189394149,0.6455013032387157
0.9208333333333333,0.39622641509433965,0.6659134434049448,0.331353919239905,0.9270091053048297,5,interpolation,drf_de_margin,0.03,240,18,13720,24,0.5120242859683399,0.37937215354234133,32.90273356437683,69,8,4,0.6899492189394149,0.6455013032387157
0.9425,0.396996996996997,0.8141758569188807,0.33013925763170476,0.9462173090420825,5,interpolation,drf_de_margin,0.05,400,18,13720,24,0.5120242859683399,0.37937215354234133,32.90273356437683,69,8,4,0.6899492189394149,0.6455013032387157
0.9265625,0.48121248499399766,0.8243174294869281,0.4760623826917422,0.9211069182995264,5,interpolation,drf_de_margin,0.08,640,18,13720,24,0.5120242859683399,0.37937215354234133,32.90273356437683,69,8,4,0.6899492189394149,0.6455013032387157
0.92,0.5112145832873934,0.8229395132114814,0.49311445317458696,0.9137353796086078,5,interpolation,drf_de_margin,0.1,800,18,13720,24,0.5120242859683399,0.37937215354234133,32.90273356437683,69,8,4,0.6899492189394149,0.6455013032387157
0.834375,0.4342687532449682,0.6761477089296646,0.3778319668658834,0.8526420737170688,5,interpolation,drf_de_margin,0.2,1600,18,13720,24,0.5120242859683399,0.37937215354234133,32.90273356437683,69,8,4,0.6899492189394149,0.6455013032387157
0.7995833333333333,0.3465537506720095,0.6143113911848984,0.34872022774164446,0.8228040718015722,5,interpolation,drf_de_margin,0.3,2400,18,13720,24,0.5120242859683399,0.37937215354234133,32.90273356437683,69,8,4,0.6899492189394149,0.6455013032387157
0.7584375,0.342240734354605,0.562251684177453,0.342894481230014,0.7862964388328193,5,interpolation,drf_de_margin,0.4,3200,18,13720,24,0.5120242859683399,0.37937215354234133,32.90273356437683,69,8,4,0.6899492189394149,0.6455013032387157
0.70775,0.32649299532525006,0.5035686775364315,0.3147668852425808,0.7429926358278841,5,interpolation,drf_de_margin,0.5,4000,18,13720,24,0.5120242859683399,0.37937215354234133,32.90273356437683,69,8,4,0.6899492189394149,0.6455013032387157
0.535625,0.2682272960567021,0.2974753614580781,0.240212551931917,0.5972911278691408,5,interpolation,drf_de_full,1.0,8000,18,13720,24,0.5120242859683399,0.37937215354234133,32.90273356437683,69,8,4,0.6899492189394149,0.6455013032387157
0.25961538461538464,0.30489417989417994,0.24228735200204432,0.18536742760345246,0.34731452122756473,5,extrapolation,drf_de_margin,0.01,312,18,13720,24,0.5120242859683399,0.37937215354234133,32.90273356437683,69,8,4,0.6899492189394149,0.6455013032387157
0.5256410256410257,0.3082993156739469,0.39398939468804306,0.25654665021051687,0.627758671925547,5,extrapolation,drf_de_margin,0.02,624,18,13720,24,0.5120242859683399,0.37937215354234133,32.90273356437683,69,8,4,0.6899492189394149,0.6455013032387157
0.5876068376068376,0.3018263948922988,0.4551489323336719,0.25510516304987235,0.685222344440482,5,extrapolation,drf_de_margin,0.03,936,18,13720,24,0.5120242859683399,0.37937215354234133,32.90273356437683,69,8,4,0.6899492189394149,0.6455013032387157
0.6455128205128206,0.28150234401469376,0.5489004762892294,0.24103920324798195,0.7233314944447266,5,extrapolation,drf_de_margin,0.05,1560,18,13720,24,0.5120242859683399,0.37937215354234133,32.90273356437683,69,8,4,0.6899492189394149,0.6455013032387157
0.6730769230769231,0.27260322389056774,0.5777367868700802,0.23903667480978433,0.7063468542723209,5,extrapolation,drf_de_margin,0.08,2496,18,13720,24,0.5120242859683399,0.37937215354234133,32.90273356437683,69,8,4,0.6899492189394149,0.6455013032387157
0.6897435897435897,0.26129041902907857,0.5935189391039963,0.23930389252708514,0.7128290107435407,5,extrapolation,drf_de_margin,0.1,3120,18,13720,24,0.5120242859683399,0.37937215354234133,32.90273356437683,69,8,4,0.6899492189394149,0.6455013032387157
0.6770833333333334,0.24761771808236127,0.5559975916328211,0.22964227491562214,0.6945334601151628,5,extrapolation,drf_de_margin,0.2,6240,18,13720,24,0.5120242859683399,0.37937215354234133,32.90273356437683,69,8,4,0.6899492189394149,0.6455013032387157
0.6582264957264957,0.23891676259353914,0.5158796135914974,0.22065011444240923,0.6827875767510317,5,extrapolation,drf_de_margin,0.3,9360,18,13720,24,0.5120242859683399,0.37937215354234133,32.90273356437683,69,8,4,0.6899492189394149,0.6455013032387157
0.6382211538461539,0.2135646340831254,0.4806344530835782,0.19507390073932293,0.6623275542476715,5,extrapolation,drf_de_margin,0.4,12480,18,13720,24,0.5120242859683399,0.37937215354234133,32.90273356437683,69,8,4,0.6899492189394149,0.6455013032387157
0.608525641025641,0.21703656878071662,0.44183630121301637,0.1896118900486947,0.6269597499461127,5,extrapolation,drf_de_margin,0.5,15600,18,13720,24,0.5120242859683399,0.37937215354234133,32.90273356437683,69,8,4,0.6899492189394149,0.6455013032387157
0.5065705128205128,0.20458365888020255,0.32575904247134446,0.17076201070667943,0.5450313967007543,5,extrapolation,drf_de_full,1.0,31200,18,13720,24,0.5120242859683399,0.37937215354234133,32.90273356437683,69,8,4,0.6899492189394149,0.6455013032387157
0.725,0.4930555555555556,0.6080224799609933,0.36045056320400504,0.6519712140175219,6,interpolation,drf_de_margin,0.01,80,18,13720,79,0.7739386058041279,0.39055941959384066,34.23825979232788,79,14,4,0.5807559292378865,0.4628182570502075
0.73125,0.3949367088607595,0.5998354467805395,0.29969677279618795,0.6471109486679663,6,interpolation,drf_de_margin,0.02,160,18,13720,79,0.7739386058041279,0.39055941959384066,34.23825979232788,79,14,4,0.5807559292378865,0.4628182570502075
0.7875,0.40192502532928065,0.6340374128204891,0.313128215977407,0.7162902612139604,6,interpolation,drf_de_margin,0.03,240,18,13720,79,0.7739386058041279,0.39055941959384066,34.23825979232788,79,14,4,0.5807559292378865,0.4628182570502075
0.8175,0.5160421836228288,0.6675734928074752,0.42765067277669205,0.7633062959094278,6,interpolation,drf_de_margin,0.05,400,18,13720,79,0.7739386058041279,0.39055941959384066,34.23825979232788,79,14,4,0.5807559292378865,0.4628182570502075
0.834375,0.6170309945815291,0.6560900944663063,0.49983979634851006,0.7859668139343882,6,interpolation,drf_de_margin,0.08,640,18,13720,79,0.7739386058041279,0.39055941959384066,34.23825979232788,79,14,4,0.5807559292378865,0.4628182570502075
0.84125,0.625793777967691,0.6618594114516256,0.5053512731983979,0.7912875397337288,6,interpolation,drf_de_margin,0.1,800,18,13720,79,0.7739386058041279,0.39055941959384066,34.23825979232788,79,14,4,0.5807559292378865,0.4628182570502075
0.810625,0.5221753110710868,0.5636331405853365,0.41206290757984354,0.7666509172368796,6,interpolation,drf_de_margin,0.2,1600,18,13720,79,0.7739386058041279,0.39055941959384066,34.23825979232788,79,14,4,0.5807559292378865,0.4628182570502075
0.7858333333333334,0.4303791770436048,0.5090735517951928,0.37798558561106044,0.7584869369128904,6,interpolation,drf_de_margin,0.3,2400,18,13720,79,0.7739386058041279,0.39055941959384066,34.23825979232788,79,14,4,0.5807559292378865,0.4628182570502075
0.74375,0.4090844799447881,0.45514670471195146,0.33587319123403975,0.7289538083412185,6,interpolation,drf_de_margin,0.4,3200,18,13720,79,0.7739386058041279,0.39055941959384066,34.23825979232788,79,14,4,0.5807559292378865,0.4628182570502075
0.71075,0.38391803712616385,0.4104645132063459,0.31174351919333904,0.7130265737825984,6,interpolation,drf_de_margin,0.5,4000,18,13720,79,0.7739386058041279,0.39055941959384066,34.23825979232788,79,14,4,0.5807559292378865,0.4628182570502075
0.563875,0.29591284215549996,0.2656286131524483,0.2368877252067866,0.6039463987747199,6,interpolation,drf_de_full,1.0,8000,18,13720,79,0.7739386058041279,0.39055941959384066,34.23825979232788,79,14,4,0.5807559292378865,0.4628182570502075
0.875,0.3222713864306785,0.7118595591405004,0.3185999185999186,0.8673867443098212,6,extrapolation,drf_de_margin,0.01,312,18,13720,79,0.7739386058041279,0.39055941959384066,34.23825979232788,79,14,4,0.5807559292378865,0.4628182570502075
0.9214743589743589,0.32665330661322645,0.7672519170607565,0.32461512027491407,0.9183530597409464,6,extrapolation,drf_de_margin,0.02,624,18,13720,79,0.7739386058041279,0.39055941959384066,34.23825979232788,79,14,4,0.5807559292378865,0.4628182570502075
0.9326923076923077,0.32864450127877237,0.7602036902571302,0.3253298213996904,0.9254398655417578,6,extrapolation,drf_de_margin,0.03,936,18,13720,79,0.7739386058041279,0.39055941959384066,34.23825979232788,79,14,4,0.5807559292378865,0.4628182570502075
0.9461538461538461,0.24640669870479986,0.7644722292984553,0.24371199334917204,0.9399123550540973,6,extrapolation,drf_de_margin,0.05,1560,18,13720,79,0.7739386058041279,0.39055941959384066,34.23825979232788,79,14,4,0.5807559292378865,0.4628182570502075
0.9575320512820513,0.2460061415430859,0.7705464172933414,0.22159975688556888,0.950946938771928,6,extrapolation,drf_de_margin,0.08,2496,18,13720,79,0.7739386058041279,0.39055941959384066,34.23825979232788,79,14,4,0.5807559292378865,0.4628182570502075
0.9580128205128206,0.23462886650386655,0.7605882091851064,0.23064959570696897,0.9513651723285518,6,extrapolation,drf_de_margin,0.1,3120,18,13720,79,0.7739386058041279,0.39055941959384066,34.23825979232788,79,14,4,0.5807559292378865,0.4628182570502075
0.9315705128205128,0.23633852668517488,0.6892836195381464,0.22834014680474155,0.9212389520961314,6,extrapolation,drf_de_margin,0.2,6240,18,13720,79,0.7739386058041279,0.39055941959384066,34.23825979232788,79,14,4,0.5807559292378865,0.4628182570502075
0.899465811965812,0.23853277979482498,0.6572945570954527,0.22817950702973747,0.8784161426945576,6,extrapolation,drf_de_margin,0.3,9360,18,13720,79,0.7739386058041279,0.39055941959384066,34.23825979232788,79,14,4,0.5807559292378865,0.4628182570502075
0.8705929487179487,0.23702565671213868,0.6436566015230307,0.22315180692184783,0.8421515394489327,6,extrapolation,drf_de_margin,0.4,12480,18,13720,79,0.7739386058041279,0.39055941959384066,34.23825979232788,79,14,4,0.5807559292378865,0.4628182570502075
0.8509615384615384,0.23805947206534753,0.6533778707763384,0.22585335102294046,0.819879240341932,6,extrapolation,drf_de_margin,0.5,15600,18,13720,79,0.7739386058041279,0.39055941959384066,34.23825979232788,79,14,4,0.5807559292378865,0.4628182570502075
0.661826923076923,0.19893408577564578,0.4589591203192574,0.1840949649217931,0.6378636335478174,6,extrapolation,drf_de_full,1.0,31200,18,13720,79,0.7739386058041279,0.39055941959384066,34.23825979232788,79,14,4,0.5807559292378865,0.4628182570502075
0.8125,0.4905660377358491,0.6793289197270949,0.39514563106796113,0.8232038834951456,7,interpolation,drf_de_margin,0.01,80,18,13720,76,0.7154963879336061,0.3797060646711808,37.07218289375305,76,12,7,0.7444558310971146,0.45673515536293713
0.9,0.4954545454545454,0.8032817093590149,0.43102918586789557,0.9017453917050691,7,interpolation,drf_de_margin,0.02,160,18,13720,76,0.7154963879336061,0.3797060646711808,37.07218289375305,76,12,7,0.7444558310971146,0.45673515536293713
0.9291666666666667,0.568922305764411,0.8506650880451446,0.5325703639630048,0.9276859183356622,7,interpolation,drf_de_margin,0.03,240,18,13720,76,0.7154963879336061,0.3797060646711808,37.07218289375305,76,12,7,0.7444558310971146,0.45673515536293713
0.9525,0.5695852534562212,0.8780711886574137,0.5254535265323105,0.9504274867009421,7,interpolation,drf_de_margin,0.05,400,18,13720,76,0.7154963879336061,0.3797060646711808,37.07218289375305,76,12,7,0.7444558310971146,0.45673515536293713
0.9546875,0.5694444444444444,0.8778821005736515,0.523291898370282,0.9488705670283176,7,interpolation,drf_de_margin,0.08,640,18,13720,76,0.7154963879336061,0.3797060646711808,37.07218289375305,76,12,7,0.7444558310971146,0.45673515536293713
0.94875,0.5660300483829895,0.8727155757408763,0.5173493256951903,0.9421822263993316,7,interpolation,drf_de_margin,0.1,800,18,13720,76,0.7154963879336061,0.3797060646711808,37.07218289375305,76,12,7,0.7444558310971146,0.45673515536293713
0.924375,0.5649320263840653,0.8481460933552147,0.5220418123625956,0.9126593925009558,7,interpolation,drf_de_margin,0.2,1600,18,13720,76,0.7154963879336061,0.3797060646711808,37.07218289375305,76,12,7,0.7444558310971146,0.45673515536293713
0.8816666666666667,0.5781361499341136,0.7920922788589984,0.4674575208639013,0.879381185815617,7,interpolation,drf_de_margin,0.3,2400,18,13720,76,0.7154963879336061,0.3797060646711808,37.07218289375305,76,12,7,0.7444558310971146,0.45673515536293713
0.82875,0.5597935342228354,0.717190820913126,0.4360071938335661,0.8298226083582584,7,interpolation,drf_de_margin,0.4,3200,18,13720,76,0.7154963879336061,0.3797060646711808,37.07218289375305,76,12,7,0.7444558310971146,0.45673515536293713
0.7715,0.5942639335721497,0.6390031406618677,0.40773454014336835,0.778021038460395,7,interpolation,drf_de_margin,0.5,4000,18,13720,76,0.7154963879336061,0.3797060646711808,37.07218289375305,76,12,7,0.7444558310971146,0.45673515536293713
0.53675,0.4359807255421099,0.3579563546712282,0.30753144115906367,0.5835347841131886,7,interpolation,drf_de_full,1.0,8000,18,13720,76,0.7154963879336061,0.3797060646711808,37.07218289375305,76,12,7,0.7444558310971146,0.45673515536293713
0.20512820512820512,0.20170454545454544,0.17429534012831424,0.10919259595730184,0.28465338318279493,7,extrapolation,drf_de_margin,0.01,312,18,13720,76,0.7154963879336061,0.3797060646711808,37.07218289375305,76,12,7,0.7444558310971146,0.45673515536293713
0.46474358974358976,0.23358456925196533,0.2929130395907731,0.13557191132240504,0.5812802926156367,7,extrapolation,drf_de_margin,0.02,624,18,13720,76,0.7154963879336061,0.3797060646711808,37.07218289375305,76,12,7,0.7444558310971146,0.45673515536293713
0.5876068376068376,0.26876962906374674,0.3738132909765957,0.2149078057378345,0.700416981042743,7,extrapolation,drf_de_margin,0.03,936,18,13720,76,0.7154963879336061,0.3797060646711808,37.07218289375305,76,12,7,0.7444558310971146,0.45673515536293713
0.7038461538461539,0.26890976786608617,0.520257168268644,0.25065761861624025,0.7862415968783993,7,extrapolation,drf_de_margin,0.05,1560,18,13720,76,0.7154963879336061,0.3797060646711808,37.07218289375305,76,12,7,0.7444558310971146,0.45673515536293713
0.7680288461538461,0.24920957759036624,0.5961617395692642,0.24331311971906383,0.8273350224608708,7,extrapolation,drf_de_margin,0.08,2496,18,13720,76,0.7154963879336061,0.3797060646711808,37.07218289375305,76,12,7,0.7444558310971146,0.45673515536293713
0.7855769230769231,0.27241601250672354,0.6143094133340988,0.2546385233916833,0.833058237464658,7,extrapolation,drf_de_margin,0.1,3120,18,13720,76,0.7154963879336061,0.3797060646711808,37.07218289375305,76,12,7,0.7444558310971146,0.45673515536293713
0.8344551282051282,0.2556679428452931,0.6525262104074584,0.2545242210099316,0.8570699857802089,7,extrapolation,drf_de_margin,0.2,6240,18,13720,76,0.7154963879336061,0.3797060646711808,37.07218289375305,76,12,7,0.7444558310971146,0.45673515536293713
0.8272435897435897,0.24879267496324028,0.6531866853683255,0.24673196061417074,0.8369062281700465,7,extrapolation,drf_de_margin,0.3,9360,18,13720,76,0.7154963879336061,0.3797060646711808,37.07218289375305,76,12,7,0.7444558310971146,0.45673515536293713
0.803125,0.21724748138701377,0.621575647682876,0.21411092990431302,0.8032893805777446,7,extrapolation,drf_de_margin,0.4,12480,18,13720,76,0.7154963879336061,0.3797060646711808,37.07218289375305,76,12,7,0.7444558310971146,0.45673515536293713
0.78,0.21524261606377995,0.5965773938616824,0.2086852196829061,0.7754487741185088,7,extrapolation,drf_de_margin,0.5,15600,18,13720,76,0.7154963879336061,0.3797060646711808,37.07218289375305,76,12,7,0.7444558310971146,0.45673515536293713
0.6071153846153846,0.1854749719151706,0.4088078718538612,0.1697396807240864,0.6093168484434232,7,extrapolation,drf_de_full,1.0,31200,18,13720,76,0.7154963879336061,0.3797060646711808,37.07218289375305,76,12,7,0.7444558310971146,0.45673515536293713
0.9625,0.6,0.8752149954781027,0.5784962406015037,0.9450469924812029,8,interpolation,drf_de_margin,0.01,80,18,13720,69,0.45460813956715507,0.3612466035469548,31.216182947158813,69,8,3,0.4833509618204267,0.3222518311514939
0.93125,0.5058823529411764,0.7473550052618145,0.5220259740259741,0.9160990259740259,8,interpolation,drf_de_margin,0.02,160,18,13720,69,0.45460813956715507,0.3612466035469548,31.216182947158813,69,8,3,0.4833509618204267,0.3222518311514939
0.9208333333333333,0.472,0.6652554992829905,0.492,0.9014166666666666,8,interpolation,drf_de_margin,0.03,240,18,13720,69,0.45460813956715507,0.3612466035469548,31.216182947158813,69,8,3,0.4833509618204267,0.3222518311514939
0.915,0.4486486486486487,0.5897082429087199,0.4661602209944752,0.8889554558011049,8,interpolation,drf_de_margin,0.05,400,18,13720,69,0.45460813956715507,0.3612466035469548,31.216182947158813,69,8,3,0.4833509618204267,0.3222518311514939
0.9265625,0.4322206102196063,0.6697151882210818,0.44849441779422206,0.9030174766601415,8,interpolation,drf_de_margin,0.08,640,18,13720,69,0.45460813956715507,0.3612466035469548,31.216182947158813,69,8,3,0.4833509618204267,0.3222518311514939
0.93,0.4253212773173309,0.7186112831309779,0.44238995084245414,0.9071850601472953,8,interpolation,drf_de_margin,0.1,800,18,13720,69,0.45460813956715507,0.3612466035469548,31.216182947158813,69,8,3,0.4833509618204267,0.3222518311514939
0.909375,0.29632720545289637,0.7661013197390439,0.2972565288429074,0.8748544843519475,8,interpolation,drf_de_margin,0.2,1600,18,13720,69,0.45460813956715507,0.3612466035469548,31.216182947158813,69,8,3,0.4833509618204267,0.3222518311514939
0.88125,0.3353505229012243,0.7067341012654517,0.3094263717053217,0.8433645652695755,8,interpolation,drf_de_margin,0.3,2400,18,13720,69,0.45460813956715507,0.3612466035469548,31.216182947158813,69,8,3,0.4833509618204267,0.3222518311514939
0.86875,0.34129707724808883,0.6835617002789748,0.30925259117440956,0.8286389350337592,8,interpolation,drf_de_margin,0.4,3200,18,13720,69,0.45460813956715507,0.3612466035469548,31.216182947158813,69,8,3,0.4833509618204267,0.3222518311514939
0.8385,0.2959862975839288,0.6306568678585257,0.3036176500171736,0.8002379116214786,8,interpolation,drf_de_margin,0.5,4000,18,13720,69,0.45460813956715507,0.3612466035469548,31.216182947158813,69,8,3,0.4833509618204267,0.3222518311514939
0.652375,0.2663146963626835,0.4102411619641323,0.2623515368580567,0.6617705845755131,8,interpolation,drf_de_full,1.0,8000,18,13720,69,0.45460813956715507,0.3612466035469548,31.216182947158813,69,8,3,0.4833509618204267,0.3222518311514939
0.5833333333333334,0.3424940707990513,0.5036770083292559,0.24644850428179235,0.6312583495586482,8,extrapolation,drf_de_margin,0.01,312,18,13720,69,0.45460813956715507,0.3612466035469548,31.216182947158813,69,8,3,0.4833509618204267,0.3222518311514939
0.6538461538461539,0.44141565698374474,0.5171857395011771,0.2586455532308872,0.6632828339364435,8,extrapolation,drf_de_margin,0.02,624,18,13720,69,0.45460813956715507,0.3612466035469548,31.216182947158813,69,8,3,0.4833509618204267,0.3222518311514939
0.6677350427350427,0.43576090479249496,0.5197216750020784,0.240245723491471,0.6593255071841381,8,extrapolation,drf_de_margin,0.03,936,18,13720,69,0.45460813956715507,0.3612466035469548,31.216182947158813,69,8,3,0.4833509618204267,0.3222518311514939
0.698076923076923,0.4400428419845895,0.5366853664254864,0.2800250098508867,0.6851898914032273,8,extrapolation,drf_de_margin,0.05,1560,18,13720,69,0.45460813956715507,0.3612466035469548,31.216182947158813,69,8,3,0.4833509618204267,0.3222518311514939
0.7247596153846154,0.40391156646604004,0.5909535130832421,0.2774163109077463,0.7195899444787498,8,extrapolation,drf_de_margin,0.08,2496,18,13720,69,0.45460813956715507,0.3612466035469548,31.216182947158813,69,8,3,0.4833509618204267,0.3222518311514939
0.7259615384615384,0.39215522311860496,0.6055338003790658,0.2774365997891334,0.7244412813395862,8,extrapolation,drf_de_margin,0.1,3120,18,13720,69,0.45460813956715507,0.3612466035469548,31.216182947158813,69,8,3,0.4833509618204267,0.3222518311514939
0.7161858974358974,0.3334707290991629,0.5945281336285683,0.24636323867643883,0.7328205511995489,8,extrapolation,drf_de_margin,0.2,6240,18,13720,69,0.45460813956715507,0.3612466035469548,31.216182947158813,69,8,3,0.4833509618204267,0.3222518311514939
0.675,0.323395503514543,0.5589531909419846,0.23985119218279405,0.6904398835883044,8,extrapolation,drf_de_margin,0.3,9360,18,13720,69,0.45460813956715507,0.3612466035469548,31.216182947158813,69,8,3,0.4833509618204267,0.3222518311514939
0.6486378205128205,0.2872529564757222,0.5223497164685118,0.21151301670415737,0.6628426468357542,8,extrapolation,drf_de_margin,0.4,12480,18,13720,69,0.45460813956715507,0.3612466035469548,31.216182947158813,69,8,3,0.4833509618204267,0.3222518311514939
0.6245512820512821,0.2722269676494099,0.4867091418258211,0.20227932167471227,0.6431626061309695,8,extrapolation,drf_de_margin,0.5,15600,18,13720,69,0.45460813956715507,0.3612466035469548,31.216182947158813,69,8,3,0.4833509618204267,0.3222518311514939
0.5246474358974359,0.23719916446478964,0.3603483963991856,0.18143582586828155,0.5603901347718186,8,extrapolation,drf_de_full,1.0,31200,18,13720,69,0.45460813956715507,0.3612466035469548,31.216182947158813,69,8,3,0.4833509618204267,0.3222518311514939
0.6375,0.3412698412698413,0.5435405142369918,0.30928614640048396,0.6312462189957653,9,interpolation,drf_de_margin,0.01,80,18,13720,16,0.38587292517242744,0.26031945326755357,27.84229564666748,47,6,2,0.39336238604661394,0.6139523871665715
0.79375,0.4035196687370601,0.7177365232865163,0.3475718794773185,0.7925971409796507,9,interpolation,drf_de_margin,0.02,160,18,13720,16,0.38587292517242744,0.26031945326755357,27.84229564666748,47,6,2,0.39336238604661394,0.6139523871665715
0.7958333333333333,0.40289768953825716,0.703941637980008,0.32910632279642804,0.7844628715081122,9,interpolation,drf_de_margin,0.03,240,18,13720,16,0.38587292517242744,0.26031945326755357,27.84229564666748,47,6,2,0.39336238604661394,0.6139523871665715
0.84,0.407241651364617,0.7225259981146562,0.3219838223662822,0.8324476284287704,9,interpolation,drf_de_margin,0.05,400,18,13720,16,0.38587292517242744,0.26031945326755357,27.84229564666748,47,6,2,0.39336238604661394,0.6139523871665715
0.8171875,0.40477446473578,0.6793543471576833,0.27211382902996184,0.812392913693943,9,interpolation,drf_de_margin,0.08,640,18,13720,16,0.38587292517242744,0.26031945326755357,27.84229564666748,47,6,2,0.39336238604661394,0.6139523871665715
0.81875,0.4037557008299694,0.6642552756492438,0.2735735456228343,0.8185144523021841,9,interpolation,drf_de_margin,0.1,800,18,13720,16,0.38587292517242744,0.26031945326755357,27.84229564666748,47,6,2,0.39336238604661394,0.6139523871665715
0.7125,0.441675966070895,0.5086495190622325,0.29816060030772085,0.748496350179452,9,interpolation,drf_de_margin,0.2,1600,18,13720,16,0.38587292517242744,0.26031945326755357,27.84229564666748,47,6,2,0.39336238604661394,0.6139523871665715
0.6183333333333333,0.38981082228433717,0.40110795927865694,0.2734601268049889,0.6742584523407131,9,interpolation,drf_de_margin,0.3,2400,18,13720,16,0.38587292517242744,0.26031945326755357,27.84229564666748,47,6,2,0.39336238604661394,0.6139523871665715
0.5825,0.32627949594668754,0.35758418523086,0.2558480985729278,0.6444242350637746,9,interpolation,drf_de_margin,0.4,3200,18,13720,16,0.38587292517242744,0.26031945326755357,27.84229564666748,47,6,2,0.39336238604661394,0.6139523871665715
0.55475,0.32589135738810954,0.3464692096001951,0.2536333913210719,0.6212530213382031,9,interpolation,drf_de_margin,0.5,4000,18,13720,16,0.38587292517242744,0.26031945326755357,27.84229564666748,47,6,2,0.39336238604661394,0.6139523871665715
0.41,0.33705447249721027,0.19748310457088553,0.1872315946197236,0.48915591179307494,9,interpolation,drf_de_full,1.0,8000,18,13720,16,0.38587292517242744,0.26031945326755357,27.84229564666748,47,6,2,0.39336238604661394,0.6139523871665715
0.0,0.0,0.0,0.0,0.0,9,extrapolation,drf_de_margin,0.01,312,18,13720,16,0.38587292517242744,0.26031945326755357,27.84229564666748,47,6,2,0.39336238604661394,0.6139523871665715
0.0016025641025641025,0.025,0.020724502883674407,0.027777777777777776,0.002003205128205128,9,extrapolation,drf_de_margin,0.02,624,18,13720,16,0.38587292517242744,0.26031945326755357,27.84229564666748,47,6,2,0.39336238604661394,0.6139523871665715
0.10897435897435898,0.09785058804666648,0.08690984279892751,0.06217891797774324,0.1702364921917738,9,extrapolation,drf_de_margin,0.03,936,18,13720,16,0.38587292517242744,0.26031945326755357,27.84229564666748,47,6,2,0.39336238604661394,0.6139523871665715
0.31474358974358974,0.11557678746495588,0.15867970785230842,0.0743147135869846,0.4206301277445473,9,extrapolation,drf_de_margin,0.05,1560,18,13720,16,0.38587292517242744,0.26031945326755357,27.84229564666748,47,6,2,0.39336238604661394,0.6139523871665715
0.47155448717948717,0.143617559948704,0.1857677662830959,0.08957873922800647,0.5671590643289707,9,extrapolation,drf_de_margin,0.08,2496,18,13720,16,0.38587292517242744,0.26031945326755357,27.84229564666748,47,6,2,0.39336238604661394,0.6139523871665715
0.5269230769230769,0.13108237703597372,0.19153359676130885,0.09114634081917168,0.6168224807785362,9,extrapolation,drf_de_margin,0.1,3120,18,13720,16,0.38587292517242744,0.26031945326755357,27.84229564666748,47,6,2,0.39336238604661394,0.6139523871665715
0.5317307692307692,0.2056518597592788,0.25320110681835695,0.17154752456326844,0.6243293136691508,9,extrapolation,drf_de_margin,0.2,6240,18,13720,16,0.38587292517242744,0.26031945326755357,27.84229564666748,47,6,2,0.39336238604661394,0.6139523871665715
0.5327991452991453,0.23784384509002346,0.3664472167263014,0.17909636699928255,0.5918301904667035,9,extrapolation,drf_de_margin,0.3,9360,18,13720,16,0.38587292517242744,0.26031945326755357,27.84229564666748,47,6,2,0.39336238604661394,0.6139523871665715
