Accuracy,Balanced Accuracy,MCC,F1_macro,F1_weighted,seed,split,method,coverage,kept_rows,n_features,train_time
0.9916666666666667,0.76,0.9020500701062122,0.7769082125603864,0.9893699677938809,3,interpolation,meta_information_tensor_margin,0.03,240,77,5.460677623748779
0.9825,0.7857142857142858,0.8750182719882782,0.79071339796172,0.9750359184688042,3,interpolation,meta_information_tensor_margin,0.05,400,77,5.460677623748779
0.9609375,0.6516602809706259,0.804605604238445,0.6526974278555235,0.9433357019278299,3,interpolation,meta_information_tensor_margin,0.08,640,77,5.460677623748779
0.95875,0.6496554694229113,0.8000225461859349,0.6523187052598817,0.9404045284780578,3,interpolation,meta_information_tensor_margin,0.1,800,77,5.460677623748779
0.9525,0.4608981906372016,0.8179562836083166,0.4736001297017673,0.9314413492112155,3,interpolation,meta_information_tensor_margin,0.2,1600,77,5.460677623748779
0.9395833333333333,0.4349828761029749,0.8094132321740506,0.4528790854442277,0.9131507308765182,3,interpolation,meta_information_tensor_margin,0.3,2400,77,5.460677623748779
0.918125,0.3829972340838347,0.772249717229261,0.4027180465788395,0.8858463683836326,3,interpolation,meta_information_tensor_margin,0.4,3200,77,5.460677623748779
0.89075,0.34966599201187853,0.7272750281737987,0.3743879696038862,0.8503901463395613,3,interpolation,meta_information_tensor_margin,0.5,4000,77,5.460677623748779
0.699375,0.3293121419766649,0.44160926407906537,0.3553275816110308,0.6813865540081226,3,interpolation,meta_information_tensor_full,1.0,8000,77,5.460677623748779
0.9742647058823529,0.6666666666666666,0.8424454389578251,0.6643379906852961,0.9615768463073852,3,extrapolation,meta_information_tensor_margin,0.01,272,77,5.460677623748779
0.9797794117647058,0.6425277620929795,0.8382759212568713,0.6322987470046294,0.9716185558962375,3,extrapolation,meta_information_tensor_margin,0.02,544,77,5.460677623748779
0.9791666666666666,0.5355282738095238,0.7992867919409375,0.5225052442344061,0.9707088005704881,3,extrapolation,meta_information_tensor_margin,0.03,816,77,5.460677623748779
0.975735294117647,0.5395711935072808,0.7505188526870319,0.5259231300146666,0.9648693728526696,3,extrapolation,meta_information_tensor_margin,0.05,1360,77,5.460677623748779
0.9664522058823529,0.5310508808647914,0.7201252127419613,0.5196823505094181,0.9517330825743171,3,extrapolation,meta_information_tensor_margin,0.08,2176,77,5.460677623748779
0.9639705882352941,0.5171535608410969,0.7206724614316272,0.5010363870781839,0.9481364719072215,3,extrapolation,meta_information_tensor_margin,0.1,2720,77,5.460677623748779
0.9542279411764706,0.44175777462541854,0.7384058370415298,0.4338698542697771,0.9341826892398711,3,extrapolation,meta_information_tensor_margin,0.2,5440,77,5.460677623748779
0.9447303921568627,0.3511062869487976,0.7636034465729523,0.338987087370206,0.9217582657851373,3,extrapolation,meta_information_tensor_margin,0.3,8160,77,5.460677623748779
0.9197610294117647,0.3487487156198969,0.7319398169533015,0.32458737800379667,0.8893770138777009,3,extrapolation,meta_information_tensor_margin,0.4,10880,77,5.460677623748779
0.8961764705882352,0.3296498161593022,0.7053934005150233,0.30071476208401454,0.8593694219479809,3,extrapolation,meta_information_tensor_margin,0.5,13600,77,5.460677623748779
0.6804411764705882,0.23636901096334706,0.46341168510788594,0.20435080975486644,0.6281326231643024,3,extrapolation,meta_information_tensor_full,1.0,27200,77,5.460677623748779
1.0,1.0,1.0,1.0,1.0,4,interpolation,meta_information_tensor_margin,0.01,80,77,5.450143814086914
1.0,1.0,1.0,1.0,1.0,4,interpolation,meta_information_tensor_margin,0.02,160,77,5.450143814086914
1.0,1.0,1.0,1.0,1.0,4,interpolation,meta_information_tensor_margin,0.03,240,77,5.450143814086914
0.9925,0.6666666666666666,0.9707406516034849,0.6604300639694837,0.9887949389842524,4,interpolation,meta_information_tensor_margin,0.05,400,77,5.450143814086914
0.9890625,0.6630824372759857,0.9581419880577708,0.6597858010813257,0.9844055014537385,4,interpolation,meta_information_tensor_margin,0.08,640,77,5.450143814086914
0.98375,0.3965811965811966,0.9393440661996302,0.3949575803450342,0.976930811808118,4,interpolation,meta_information_tensor_margin,0.1,800,77,5.450143814086914
0.94125,0.3253648298718849,0.7942747669624192,0.321667570989329,0.9179622703666382,4,interpolation,meta_information_tensor_margin,0.2,1600,77,5.450143814086914
