method,split,coverage,Accuracy_mean,Accuracy_std,Balanced Accuracy_mean,Balanced Accuracy_std,MCC_mean,MCC_std,F1_macro_mean,F1_macro_std,F1_weighted_mean,F1_weighted_std,kept_rows_mean,kept_rows_std
lgbm,external,0.08,0.9749218857985558,0.02335967163774112,0.5909090909090909,0.21555659689428772,0.07547976630216359,0.16796998529491705,0.5858557874148359,0.21824229629430583,0.9626725860429398,0.034693169025376856,143.45454545454547,18.570749238324424
lgbm,external,0.1,0.9688049690311593,0.02345818312957268,0.4696969696969697,0.06741998624632421,0.06921137302964547,0.15552386492569964,0.4638448963696494,0.06934101278338789,0.9535881296052925,0.03476473574853547,179.27272727272728,23.362752017221386
lgbm,external,0.2,0.9600541505011448,0.019144918764057408,0.5443445322793149,0.12546465879534935,0.4794232201520055,0.15151462058057646,0.5376417461057929,0.12541278683803664,0.9409307942102881,0.027827714856322298,358.6363636363636,46.76167817192349
lgbm,external,0.4,0.9261989790693044,0.020783327330698168,0.42826820212727484,0.039055133001784995,0.7999256633328797,0.050293835706750244,0.4233960155544374,0.0475140301470257,0.894876556207537,0.030578095073928415,717.4545454545455,93.36526510042547
lgbm,external,1.0,0.6876666719285796,0.03239727510564009,0.51689527262302,0.03528758381188019,0.5250659344340997,0.04349988804933249,0.5328443789318877,0.03797739386418592,0.659318258748502,0.036791739936503115,1793.3636363636363,233.65541839523974
rf_deep,external,0.01,0.9802223919870979,0.03710898645222669,0.8636363636363636,0.23354968324845687,0.09090909090909091,0.30151134457776363,0.8584765089264894,0.24242191718995795,0.9707644933939442,0.05472263412665298,18.0,2.4083189157584592
rf_deep,external,0.03,0.9776907637667951,0.01691505488632005,0.6363636363636364,0.19462473604038072,0.2828166702358165,0.40069691224919013,0.63110934474651,0.19785813513658498,0.9667301179203748,0.025135936305668936,53.63636363636363,7.103136311133657
rf_deep,external,0.05,0.972668738420435,0.01400897374348015,0.6818181818181818,0.11677484162422844,0.6468179320671945,0.27007676820626525,0.6767965740880286,0.11873010082276916,0.9592454112938289,0.020820907986911226,89.63636363636364,11.655665809148163
rf_deep,external,0.08,0.9672209590894838,0.009365621400213997,0.6359553196195532,0.06767511649032723,0.7365934576913976,0.16790018168431045,0.627876433709126,0.06745644379647454,0.9517723386113829,0.014047697982494946,143.45454545454547,18.570749238324424
rf_deep,external,0.1,0.9682678892020715,0.008842241337238455,0.6206588769005822,0.07781921394663846,0.7721293825466755,0.140087861428979,0.6122151910373328,0.07815870243318049,0.9534887922661469,0.013435721755128503,179.27272727272728,23.362752017221386
rf_deep,external,0.2,0.9561505558159108,0.010318867032688578,0.5431615394070307,0.07821641911569559,0.8421243519017565,0.044483359584126,0.5323346950766212,0.0776253063587665,0.9369771084147583,0.016073588230652764,358.6363636363636,46.76167817192349
rf_deep,external,0.4,0.919316311586003,0.021713071171389944,0.45238827122336905,0.0499021162196424,0.8008751303455729,0.052177753770785304,0.4366707163298403,0.052810420962437835,0.8854319781952701,0.03152429107068971,717.4545454545455,93.36526510042547
rf_deep,external,1.0,0.6879320788871651,0.02606098551952049,0.5055115022051802,0.032989627868402094,0.5236532148061305,0.03148927628718971,0.5206015835097733,0.03591107462797736,0.6540012968103781,0.03150949210737083,1793.3636363636363,233.65541839523974
xgb,external,0.01,0.9952153110047847,0.015869018135671795,0.9545454545454546,0.15075567228888181,0.0,0.0,0.9533169533169533,0.15483014991831104,0.9928876244665719,0.023589081012484997,18.0,2.4083189157584592
xgb,external,0.03,0.9889819922623755,0.013773111655356012,0.7575757575757577,0.28248536209506464,0.0,0.0,0.7550407900736974,0.2853638505174007,0.9835475302119737,0.02055287578889787,53.63636363636363,7.103136311133657
xgb,external,0.05,0.9806861586241576,0.01885301321584472,0.6212121212121212,0.2482260292881502,0.0,0.0,0.6166832561284418,0.25125092241923114,0.9712070481926748,0.028039682484413162,89.63636363636364,11.655665809148163
xgb,external,0.08,0.9711210955177662,0.020744142754155082,0.5151515151515151,0.17407765595569785,0.0,0.0,0.5085633672209993,0.17641576725917768,0.9569954934718194,0.03079596262011924,143.45454545454547,18.570749238324424
xgb,external,0.1,0.9672007809719273,0.02100340650005047,0.4696969696969697,0.06741998624632421,0.0,0.0,0.4620950047820717,0.0681228956618428,0.9511801957293072,0.031127993123866517,179.27272727272728,23.362752017221386
xgb,external,0.2,0.9599474098588018,0.018219317478902406,0.4120736157385372,0.14615272971519966,0.06818316416557747,0.15446432450268796,0.40551001315657254,0.14651742056592104,0.9406338700061375,0.02676302457577624,358.6363636363636,46.76167817192349
xgb,external,0.4,0.9194766067351433,0.022836386325634204,0.40704830365940875,0.030512908438458535,0.7481107945918722,0.06411803589933421,0.39262980482412835,0.03188947417147336,0.8833075783258113,0.03307771012513735,717.4545454545455,93.36526510042547
xgb,external,1.0,0.6833954709145643,0.030347851422870355,0.4916140719524849,0.030292454549205466,0.5155969984683457,0.039300647558863915,0.5066737781941433,0.03697941550744837,0.6449685080234104,0.03652323801291057,1793.3636363636363,233.65541839523974
